;meshterms;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
305;ethics;0.0;0.006329113924050633;0.005319148936170213;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.017395389297002455;0.0;0.00281109970315493;0.0017395389297002455;0.006329113924050633
306;spouses;0.0;0.0;0.010638297872340425;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017395054629097184;0.0;0.0037795994928283283;0.0017395054629097185;0.010638297872340425
307;intention;0.0;0.0;0.010638297872340425;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017395054629097184;0.0;0.0037795994928283283;0.0017395054629097185;0.010638297872340425
308;cluster analysis;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.0;0.004273504273504274;0.0;0.01731956920636166;0.0;0.002857256847440459;0.001731956920636166;0.006756756756756757
309;continental population groups;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.017195442526218383;0.0;0.0028452332309980934;0.0017195442526218383;0.006756756756756757
310;empathy;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.017195442526218383;0.0;0.0028452332309980934;0.0017195442526218383;0.006756756756756757
311;research;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.01716015775662763;0.0;0.0027729439284145687;0.0017160157756627632;0.006289308176100629
312;respiratory function tests;0.005494505494505495;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01714276835472634;0.0;0.0027719461356708035;0.001714276835472634;0.006329113924050633
313;persuasive communication;0.005494505494505495;0.0;0.0;0.006756756756756757;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.01712931103175006;0.0;0.002794784483078442;0.0017129311031750059;0.006756756756756757
314;developed countries;0.005494505494505495;0.0;0.0;0.0;0.011494252873563218;0.0;0.0;0.0;0.0;0.0;0.0;0.016988758368068714;0.0;0.0038506225854717294;0.0016988758368068715;0.011494252873563218
315;hungary;0.0;0.006329113924050633;0.010638297872340425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01696741179639106;0.0;0.0037184488757996837;0.001696741179639106;0.010638297872340425
316;travel;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.016701668199043933;0.0;0.002711048619066588;0.0016701668199043933;0.006329113924050633
317;treatment failure;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.016701668199043933;0.0;0.002711048619066588;0.0016701668199043933;0.006329113924050633
318;access to information;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.016701668199043933;0.0;0.002711048619066588;0.0016701668199043933;0.006329113924050633
319;cardiopulmonary resuscitation;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.0;0.0;0.01666186245109393;0.0;0.002703466536669345;0.001666186245109393;0.006289308176100629
320;mice;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.016583506790559942;0.0;0.0026927237130309734;0.0016583506790559942;0.006329113924050633
321;health promotion;0.005494505494505495;0.0;0.005319148936170213;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.01656078086745732;0.0;0.002668467142609359;0.0016560780867457318;0.005747126436781609
322;probability;0.005494505494505495;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.016524766524766525;0.0;0.0027243633385717445;0.0016524766524766525;0.006756756756756757
323;organizational objectives;0.016483516483516484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016483516483516484;0.0;0.0052125455936841425;0.0016483516483516484;0.016483516483516484
324;consciousness monitors;0.016483516483516484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016483516483516484;0.0;0.0052125455936841425;0.0016483516483516484;0.016483516483516484
325;arabs;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.016406605116282537;0.0;0.0027060427694898153;0.0016406605116282536;0.006756756756756757
326;clinical competence;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.016406605116282537;0.0;0.0027060427694898153;0.0016406605116282536;0.006756756756756757
327;love;0.0;0.0;0.010638297872340425;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.016385424309122036;0.0;0.0036416515014482125;0.0016385424309122037;0.010638297872340425
328;freedom;0.0;0.0;0.0;0.0;0.011494252873563218;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.016372301654051024;0.0;0.003787523126164977;0.0016372301654051023;0.011494252873563218
329;cognition;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.016185812206243235;0.0;0.0026584068401337532;0.0016185812206243235;0.006289308176100629
330;social class;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.004273504273504274;0.0;0.016057317944110396;0.0;0.002629408061458185;0.0016057317944110396;0.006289308176100629
331;universities;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.015972997011917123;0.0;0.0026236307487224565;0.0015972997011917123;0.006329113924050633
332;siblings;0.0;0.0;0.015957446808510637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015957446808510637;0.0;0.005046187755587839;0.0015957446808510637;0.015957446808510637
333;friends;0.0;0.0;0.005319148936170213;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.004273504273504274;0.0;0.015881961385775113;0.0;0.0026010235542711733;0.0015881961385775113;0.006289308176100629
334;species specificity;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.01581502985548313;0.0;0.002596285606283815;0.001581502985548313;0.006289308176100629
335;health behavior;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.005376344086021506;0.0;0.0;0.0;0.015748898361014806;0.0;0.0025404996513527407;0.0015748898361014805;0.005494505494505495
336;liver;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.010752688172043012;0.0;0.0;0.0;0.015630736952530817;0.0;0.0035743479446076905;0.0015630736952530818;0.010752688172043012
337;diffusion of innovation;0.005494505494505495;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.015515136204791379;0.0;0.0025256450559948624;0.001551513620479138;0.005747126436781609
338;state medicine;0.005494505494505495;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.015515136204791379;0.0;0.0025256450559948624;0.001551513620479138;0.005747126436781609
339;surrogate mothers;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.004878048780487805;0.0;0.0;0.004273504273504274;0.00641025641025641;0.015440861230092707;0.0;0.002533587190389373;0.0015440861230092708;0.006289308176100629
340;consent forms;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.008547008547008548;0.0;0.015303765303765305;0.0;0.0032537942591063704;0.0015303765303765304;0.008547008547008548
341;residence characteristics;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.008547008547008548;0.0;0.015303765303765305;0.0;0.0032537942591063704;0.0015303765303765304;0.008547008547008548
342;stem cells;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.015272848116164112;0.0;0.002490557355425957;0.001527284811616411;0.005747126436781609
343;north america;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.005376344086021506;0.004149377593360996;0.0;0.0;0.015272848116164112;0.0;0.002490557355425957;0.001527284811616411;0.005747126436781609
344;safety;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.004273504273504274;0.0;0.015144353854031274;0.0;0.0024590503987085384;0.0015144353854031273;0.005494505494505495
345;hand transplantation;0.01098901098901099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.015138388582371987;0.0;0.003575512644546413;0.0015138388582371987;0.01098901098901099
346;ethnic groups;0.005494505494505495;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.015087158704179982;0.0;0.002449116372024356;0.0015087158704179982;0.005494505494505495
347;fathers;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.00975609756097561;0.0;0.0;0.0;0.0;0.015075246497145822;0.0;0.0033457847332205304;0.0015075246497145822;0.00975609756097561
348;regression analysis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.004273504273504274;0.0;0.015026192445547286;0.0;0.0035166981951160244;0.0015026192445547286;0.010752688172043012
349;parents;0.0;0.0;0.010638297872340425;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.0149118021458447;0.0;0.0034832940360242704;0.00149118021458447;0.010638297872340425
350;professional role;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.004273504273504274;0.0;0.0147121900429659;0.0;0.0024356317212920644;0.00147121900429659;0.006289308176100629
351;prosthesis design;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.008298755186721992;0.0;0.0;0.014627869110772625;0.0;0.003118574554015329;0.0014627869110772625;0.008298755186721992
352;recovery of function;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.008298755186721992;0.0;0.00641025641025641;0.014588063362822621;0.0;0.0031116907821836207;0.001458806336282262;0.008298755186721992
353;perfusion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.004149377593360996;0.004273504273504274;0.0;0.013799225952886776;0.0;0.002244583238459539;0.0013799225952886777;0.005376344086021506
354;surgeons;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.008547008547008548;0.0;0.013425057327496354;0.0;0.0029594199616140883;0.0013425057327496354;0.008547008547008548
355;workload;0.0;0.006329113924050633;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013085870680807389;0.0;0.0027605845553696343;0.001308587068080739;0.006756756756756757
356;wedge argument;0.0;0.006329113924050633;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013085870680807389;0.0;0.0027605845553696343;0.001308587068080739;0.006756756756756757
357;organizational policy;0.0;0.006329113924050633;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013085870680807389;0.0;0.0027605845553696343;0.001308587068080739;0.006756756756756757
358;chicago;0.0;0.006329113924050633;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013085870680807389;0.0;0.0027605845553696343;0.001308587068080739;0.006756756756756757
359;emigrants and immigrants;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.013046064932857386;0.0;0.002752557965495433;0.0013046064932857387;0.006756756756756757
360;tissue scaffolds;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.013046064932857386;0.0;0.002752557965495433;0.0013046064932857387;0.006756756756756757
361;treatment refusal;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.013046064932857386;0.0;0.002752557965495433;0.0013046064932857387;0.006756756756756757
362;sus scrofa;0.0;0.0;0.0;0.006756756756756757;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.013046064932857386;0.0;0.002752557965495433;0.0013046064932857387;0.006756756756756757
363;living wills;0.0;0.012658227848101266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012658227848101266;0.0;0.004002883114137189;0.0012658227848101266;0.012658227848101266
364;disability evaluation;0.0;0.012658227848101266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012658227848101266;0.0;0.004002883114137189;0.0012658227848101266;0.012658227848101266
365;disease management;0.0;0.006329113924050633;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012618422100151263;0.0;0.0026602134995317626;0.0012618422100151264;0.006329113924050633
366;life style;0.0;0.006329113924050633;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012618422100151263;0.0;0.0026602134995317626;0.0012618422100151264;0.006329113924050633
367;observational studies as topic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008298755186721992;0.004273504273504274;0.00641025641025641;0.012572259460226266;0.0;0.0028151574976915308;0.0012572259460226266;0.008298755186721992
368;health status disparities;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008298755186721992;0.004273504273504274;0.0;0.012572259460226266;0.0;0.0028151574976915308;0.0012572259460226266;0.008298755186721992
369;cost savings;0.0;0.0;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.012503883193538366;0.0;0.0026467698270946343;0.0012503883193538366;0.006756756756756757
370;computer simulation;0.0;0.0;0.0;0.006756756756756757;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.012503883193538366;0.0;0.0026467698270946343;0.0012503883193538366;0.006756756756756757
371;regenerative medicine;0.005494505494505495;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012251262251262253;0.0;0.0025998720016400982;0.0012251262251262254;0.006756756756756757
372;cultural diversity;0.005494505494505495;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012251262251262253;0.0;0.0025998720016400982;0.0012251262251262254;0.006756756756756757
373;hippocratic oath;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.012133100842778263;0.0;0.0025784927551483735;0.0012133100842778263;0.006756756756756757
374;patient acceptance of health care;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.012133100842778263;0.0;0.0025784927551483735;0.0012133100842778263;0.006756756756756757
375;contrast media;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.012133100842778263;0.0;0.0025784927551483735;0.0012133100842778263;0.006756756756756757
376;insurance coverage;0.0;0.006329113924050633;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.012076240360832241;0.0;0.002549587923539068;0.001207624036083224;0.006329113924050633
377;paternity;0.0;0.006329113924050633;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.012076240360832241;0.0;0.002549587923539068;0.001207624036083224;0.006329113924050633
378;blood circulation;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012036434612882238;0.0;0.0025407191413128454;0.0012036434612882239;0.006289308176100629
379;australasia;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012036434612882238;0.0;0.0025407191413128454;0.0012036434612882239;0.006289308176100629
380;triage;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012036434612882238;0.0;0.0025407191413128454;0.0012036434612882239;0.006289308176100629
381;pain measurement;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012036434612882238;0.0;0.0025407191413128454;0.0012036434612882239;0.006289308176100629
382;denmark;0.0;0.0;0.0;0.0;0.005747126436781609;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.012036434612882238;0.0;0.0025407191413128454;0.0012036434612882239;0.006289308176100629
383;privacy;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011823619418556128;0.0;0.002500388327113231;0.0011823619418556129;0.006329113924050633
384;statistics as topic;0.005494505494505495;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011823619418556128;0.0;0.002500388327113231;0.0011823619418556129;0.006329113924050633
385;motor skills;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.011783813670606123;0.0;0.002491299560487367;0.0011783813670606124;0.006289308176100629
386;professional competence;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.011783813670606123;0.0;0.002491299560487367;0.0011783813670606124;0.006289308176100629
387;advertising;0.005494505494505495;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.011783813670606123;0.0;0.002491299560487367;0.0011783813670606124;0.006289308176100629
388;drug monitoring;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.01170545801007214;0.0;0.0024779244018679524;0.001170545801007214;0.006329113924050633
389;operative time;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.011665652262122135;0.0;0.002468731766069127;0.0011665652262122135;0.006289308176100629
390;flow cytometry;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.011665652262122135;0.0;0.002468731766069127;0.0011665652262122135;0.006289308176100629
391;phenotype;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.005376344086021506;0.0;0.0;0.0;0.011665652262122135;0.0;0.002468731766069127;0.0011665652262122135;0.006289308176100629
392;employment;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.011648262860220845;0.0;0.0024671807055083087;0.0011648262860220846;0.006329113924050633
393;reward;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011648262860220845;0.0;0.0024671807055083087;0.0011648262860220846;0.006329113924050633
394;empirical research;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011648262860220845;0.0;0.0024671807055083087;0.0011648262860220846;0.006329113924050633
395;paternalism;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011648262860220845;0.0;0.0024671807055083087;0.0011648262860220846;0.006329113924050633
396;medical audit;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011648262860220845;0.0;0.0024671807055083087;0.0011648262860220846;0.006329113924050633
397;fees and charges;0.0;0.006329113924050633;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011648262860220845;0.0;0.0024671807055083087;0.0011648262860220846;0.006329113924050633
398;middle east;0.0;0.0;0.0;0.006756756756756757;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.011634805537244563;0.0;0.0024924831836242475;0.0011634805537244562;0.006756756756756757
399;smoking cessation;0.0;0.0;0.005319148936170213;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.011608457112270841;0.0;0.002457937597218534;0.0011608457112270841;0.006289308176100629
