;keywords;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
386;transgenderism;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
387;christian ethics;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
388;allocation policy;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
389;life;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
390;non heart beating donation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
391;coercion;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
392;patient education;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
393;genetic engineering;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
394;applied and professional ethics;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
395;trasplantes;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
396;geographic factors;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
397;donor shortage;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
398;legislation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
399;stem cell research;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
400;trade;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
401;organ trade;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
402;hiv infection and aids;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
403;incentives for donation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
404;standards of evidence;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
405;alcoholism and substance abuse;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
406;jewish ethics;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
407;attitudes toward death;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
408;neonatology;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
409;sociocultural conditions;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
410;interaction with family;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
411;healthcare professionals;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
412;coagulation disorder;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
413;ethical challenges;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
414;critical care nursing;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
415;islamic ethics;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
416;blood donation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
417;genetic susceptibility;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
418;fetal medicine;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
419;organ sale;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
420;donacion en asistolia;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
421;physician attitudes;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
422;abstraction;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
423;healthcare disparity;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
424;organ donation taskforce;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
425;failure;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
426;public trust;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
427;singularity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
428;infant;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
429;uterine transplant;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
430;transplanted kidney;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
431;renal function;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
432;mri;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
433;asl perfusion;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
434;vital organ donation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
435;foreign nationals;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
436;family impact;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
437;severe;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
438;ethic;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
439;early;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
440;alcohol;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
441;generic drugs;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
442;tubular epithelial cells;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
443;soins intensifs;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
444;dcd procedures;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
445;arab american;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
446;selection du donneur;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
447;legal aspects;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
448;limitation des therapeutiques actives;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
449;deces par arret circulatoire;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
450;donor selection;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
451;hepatitis;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
452;organ procurement and transplantation network;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
453;hospitalization;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
454;international;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
455;small bowel transplantation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
456;social research;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
457;newborns and minors;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
458;infectious disease transmission;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
459;orthotopic heart transplantation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
460;training;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
461;expanded donor criteria;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
462;transgenic animals;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
463;donor registries;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
464;qualitative;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
465;technology;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
466;veterinary;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
467;surgery;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
468;renal;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
469;feline;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
470;cardiac death donor;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
471;living donor transplantation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
472;special populations;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
473;bereavement;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
474;psychosocial screening;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
475;transparency;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
476;benefits;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
477;adipose derived stem cells;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
478;adipose tissue;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
479;biobank;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
480;fairness;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
481;donneur decede apres arret cardiaque;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
482;maori;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
483;heteronomy;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
484;patient autonomy;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
485;nurse;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
486;clinician;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
487;hiv;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
488;hcv;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
489;tissue bank;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
490;pancreas transplantation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
491;cdc;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
492;risks;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
493;organ scarcity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
494;patient care;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
495;commercialization;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
496;emergency department;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
497;child;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
498;information provision;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
499;psychosocial;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
500;health quality of life;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
501;reproduction;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
502;recipients;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
503;ivf;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
504;art;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
505;human;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
506;artificial pancreas;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
507;genetically engineered animals;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
