;lemmas;df_2021;df_2022;total;min;std;mean;max
846;blot;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
847;pdf;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
848;shed;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
849;scope;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
850;30;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
851;affordability;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
852;rational;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
853;estimate;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
854;position;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
855;constant;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
856;routine;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
857;segment;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
858;book;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
859;small;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
860;week;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
861;intervention;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
862;inflammatory;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
863;costly;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
864;llc;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
865;n6-methyladenosine;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
866;inhibitor;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
867;outline;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
868;availability;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
869;possibility;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
870;creation;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
871;finally;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
872;modification;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
873;construction;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
874;sf;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
875;minute;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
876;extension;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
877;successfully;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
878;lesion;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
879;global;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
880;carry;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
881;additional;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
882;alleviate;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
883;hq;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
884;problematic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
885;strenda;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
886;mitochondrion;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
887;classification;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
888;reverse;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
889;sucra;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
890;176;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
891;western;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
892;load;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
893;diagnostic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
894;manually;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
895;diameter;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
896;physic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
897;light;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
898;section;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
899;statistically;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
900;quantitative;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
901;stain;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
902;burden;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
903;transcription;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
904;49;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
905;xianmao;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
906;natriuretic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
907;accept;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
908;experience;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
909;identifier;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
910;pmc;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
911;initial;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
912;respiratory;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
913;return;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
914;textual;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
915;synthesis;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
916;differ;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
917;enrich;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
918;clinic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
919;tomography;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
920;elevation;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
921;java;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
922;reason;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
923;mouse;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
924;usa;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
925;derive;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
926;center;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
927;fda;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
928;blind;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
929;duration;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
930;experimental;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
931;digitization;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
932;roc;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
933;3.3.2;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
934;act;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
935;pa;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
936;limitation;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
937;lipopolysaccharide;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
938;express;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
939;repository;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
940;23;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
941;outperform;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
942;utility;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
943;microenvironment;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
944;protection;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
945;survival;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
946;api;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
947;rich;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
948;hub;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
949;positional;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
950;currently;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
951;strain;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
952;validity;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
953;generic;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
954;diagnostics;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
955;conversion;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
956;link;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
957;modern;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
958;store;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
959;abstract;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
960;change;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
961;explore;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
962;low;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
963;differential;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
964;relatively;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
965;dose;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
966;institute;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
967;order;0.04878048780487805;0.1;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
968;explode;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
969;commercially;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
970;2017;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
971;state;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
972;eligibility;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
973;def;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
974;evolutionary;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
975;1995;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
976;anatomic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
977;characteristic;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
978;loss;0.04878048780487805;0.0;0.04878048780487805;0.04878048780487805;;0.04878048780487805;0.04878048780487805
